proudy-1: min;proudy-1: max;proudy-2: min;proudy-2: max;proudy-3: min;proudy-3: max;proudy-4: min;proudy-4: max;napeti-1: min;napeti-1: max;napeti-2: min;napeti-2: max;napeti-3: min;napeti-3: max;napeti-4: min;napeti-4: max;oscilace-1: min;oscilace-1: max;oscilace-2: min;oscilace-2: max;oscilace-3: min;oscilace-3: max;oscilace-4: min;oscilace-4: max;oscilace-5: min;oscilace-5: max;oscilace-6: min;oscilace-6: max;oscilace-7: min;oscilace-7: max;oscilace-8: min;oscilace-8: max;oscilace-9: min;oscilace-9: max;oscilace-10: min;oscilace-10: max;oscilace-11: min;oscilace-11: max;oscilace-12: min;oscilace-12: max;oscilace-13: min;oscilace-13: max;oscilace-14: min;oscilace-14: max;oscilace-15: min;oscilace-15: max;oscilace-16: min;oscilace-16: max;filepath
-0.507906;0.07293043;-1.5935589;7.2157364;-0.5038915;0.07226344;-1.5930239;7.217946;-3.8267453;-0.99948204;1.5693563;9.005616;-3.7846167;-1.0339223;1.5362059;9.071603;-0.040919926;0.055466242;-0.06509757;0.037122842;-0.12066117;0.24123651;-0.17747943;0.2022079;-0.01818448;0.016380174;-0.014689184;0.021659646;-0.04486521;0.07869792;-0.030603504;0.04640731;-0.013829983;0.09076521;-0.05033164;0.051673803;-0.18473358;0.19956818;-0.13848126;0.26398104;-0.02786982;0.0063533825;-0.015444867;0.017998492;-0.0364245;0.08954241;-0.050942566;0.044463042;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_0_5Nm_12-14-2020_12-26SwitchedSubSys_Em_0.mat
-0.507906;0.07293043;-1.5935589;7.2157364;-0.5038915;0.07226344;-1.5930239;7.217946;-3.8267453;-0.99948204;1.5693563;9.005616;-3.7846167;-1.0339223;1.5362059;9.071603;-0.07197475;0.039665002;-0.05486457;0.052447353;-0.2472787;0.18547875;-0.19822533;0.12652564;-0.015330063;0.021119004;-0.017679973;0.014762842;-0.052847154;0.04978814;-0.07295603;0.034317255;-0.062424343;0.032976937;-0.092507176;0.018052276;-0.1897601;0.26137877;-0.18462606;0.16119216;-0.010933139;0.025195291;-0.008529811;0.024491873;-0.0667892;0.042101815;-0.07613484;0.038577113;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_0_5Nm_12-14-2020_12-26SwitchedSubSys_Em_1.mat
-0.507906;0.07293043;-1.5935589;7.2157364;-0.5038915;0.07226344;-1.5930239;7.217946;-3.8267453;-0.99948204;1.5693563;9.005616;-3.7846167;-1.0339223;1.5362059;9.071603;-0.040237546;0.05280595;-0.038715906;0.06201338;-0.18628813;0.15730666;-0.1718912;0.27558702;-0.018010696;0.0124733;-0.017066507;0.012912516;-0.04957715;0.025477502;-0.04777887;0.06557375;-0.072371855;0.03227489;-0.019328436;0.0873841;-0.22422244;0.14766008;-0.21905354;0.22169806;-0.0125131225;0.0192052;-0.026720956;0.0067349942;-0.046535634;0.043967027;-0.03492375;0.08323231;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_0_5Nm_12-14-2020_12-26SwitchedSubSys_Em_2.mat
-0.5038915;0.07226344;-1.5930239;7.217946;-0.507906;0.07293043;-1.5935589;7.2157364;-3.7846167;-1.0339223;1.5362059;9.071603;-3.8267453;-0.99948204;1.5693563;9.005616;-0.013829983;0.09076521;-0.05033164;0.051673803;-0.18473358;0.19956818;-0.13848126;0.26398104;-0.02786982;0.0063533825;-0.015444867;0.017998492;-0.0364245;0.08954241;-0.050942566;0.044463042;-0.040919926;0.055466242;-0.06509757;0.037122842;-0.12066117;0.24123651;-0.17747943;0.2022079;-0.01818448;0.016380174;-0.014689184;0.021659646;-0.04486521;0.07869792;-0.030603504;0.04640731;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_0_5Nm_12-14-2020_12-26_Em_0.mat
-0.5038915;0.07226344;-1.5930239;7.217946;-0.507906;0.07293043;-1.5935589;7.2157364;-3.7846167;-1.0339223;1.5362059;9.071603;-3.8267453;-0.99948204;1.5693563;9.005616;-0.062424343;0.032976937;-0.092507176;0.018052276;-0.1897601;0.26137877;-0.18462606;0.16119216;-0.010933139;0.025195291;-0.008529811;0.024491873;-0.0667892;0.042101815;-0.07613484;0.038577113;-0.07197475;0.039665002;-0.05486457;0.052447353;-0.2472787;0.18547875;-0.19822533;0.12652564;-0.015330063;0.021119004;-0.017679973;0.014762842;-0.052847154;0.04978814;-0.07295603;0.034317255;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_0_5Nm_12-14-2020_12-26_Em_1.mat
-0.5038915;0.07226344;-1.5930239;7.217946;-0.507906;0.07293043;-1.5935589;7.2157364;-3.7846167;-1.0339223;1.5362059;9.071603;-3.8267453;-0.99948204;1.5693563;9.005616;-0.072371855;0.03227489;-0.019328436;0.0873841;-0.22422244;0.14766008;-0.21905354;0.22169806;-0.0125131225;0.0192052;-0.026720956;0.0067349942;-0.046535634;0.043967027;-0.03492375;0.08323231;-0.040237546;0.05280595;-0.038715906;0.06201338;-0.18628813;0.15730666;-0.1718912;0.27558702;-0.018010696;0.0124733;-0.017066507;0.012912516;-0.04957715;0.025477502;-0.04777887;0.06557375;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_0_5Nm_12-14-2020_12-26_Em_2.mat
-0.6856839;0.03650974;0.05760118;9.615603;-0.6665948;0.036918133;0.06723543;9.6108675;-3.996438;-1.144824;2.6369338;9.1817875;-3.9638526;-1.0854936;2.609336;9.255137;-0.07493008;0.07635875;-0.06430896;0.08882024;-0.18730606;0.32291594;-0.22318257;0.19368187;-0.031047646;0.023087565;-0.02109027;0.019132782;-0.03036219;0.07360717;-0.07006909;0.050897688;-0.022039128;0.10616314;-0.04567385;0.048149534;-0.22734146;0.30164135;-0.19105169;0.26484546;-0.032147422;0.0066736974;-0.0128573915;0.017818414;-0.02562415;0.07918435;-0.09186991;0.036654763;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_1_0Nm_12-14-2020_12-26SwitchedSubSys_Em_0.mat
-0.6856839;0.03650974;0.05760118;9.615603;-0.6665948;0.036918133;0.06723543;9.6108675;-3.996438;-1.144824;2.6369338;9.1817875;-3.9638526;-1.0854936;2.609336;9.255137;-0.051820315;0.07195909;-0.091044955;0.074520215;-0.25206825;0.18349895;-0.3007967;0.26163945;-0.020125264;0.020426825;-0.024315182;0.03246862;-0.059121955;0.04522153;-0.07843839;0.046767764;-0.06803971;0.029831389;-0.10073561;0.011019499;-0.22457884;0.23225382;-0.28078812;0.2627778;-0.011966316;0.026243255;-0.012901758;0.026721926;-0.08050731;0.032841116;-0.08227052;0.052637823;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_1_0Nm_12-14-2020_12-26SwitchedSubSys_Em_1.mat
-0.6856839;0.03650974;0.05760118;9.615603;-0.6665948;0.036918133;0.06723543;9.6108675;-3.996438;-1.144824;2.6369338;9.1817875;-3.9638526;-1.0854936;2.609336;9.255137;-0.094096586;0.07261441;-0.0703003;0.062664546;-0.24103908;0.2761223;-0.14702436;0.28279582;-0.02317602;0.028126976;-0.02731088;0.021834325;-0.06706306;0.06403373;-0.03932202;0.0669545;-0.06912086;0.024452837;-0.02719063;0.086644635;-0.24577975;0.23479643;-0.22732767;0.259474;-0.016718457;0.020613767;-0.031784493;0.009944595;-0.06784337;0.07964019;-0.03143201;0.06926787;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_1_0Nm_12-14-2020_12-26SwitchedSubSys_Em_2.mat
-0.6665948;0.036918133;0.06723543;9.6108675;-0.6856839;0.03650974;0.05760118;9.615603;-3.9638526;-1.0854936;2.609336;9.255137;-3.996438;-1.144824;2.6369338;9.1817875;-0.022039128;0.10616314;-0.04567385;0.048149534;-0.22734146;0.30164135;-0.19105169;0.26484546;-0.032147422;0.0066736974;-0.0128573915;0.017818414;-0.02562415;0.07918435;-0.09186991;0.036654763;-0.07493008;0.07635875;-0.06430896;0.08882024;-0.18730606;0.32291594;-0.22318257;0.19368187;-0.031047646;0.023087565;-0.02109027;0.019132782;-0.03036219;0.07360717;-0.07006909;0.050897688;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_1_0Nm_12-14-2020_12-26_Em_0.mat
-0.6665948;0.036918133;0.06723543;9.6108675;-0.6856839;0.03650974;0.05760118;9.615603;-3.9638526;-1.0854936;2.609336;9.255137;-3.996438;-1.144824;2.6369338;9.1817875;-0.06803971;0.029831389;-0.10073561;0.011019499;-0.22457884;0.23225382;-0.28078812;0.2627778;-0.011966316;0.026243255;-0.012901758;0.026721926;-0.08050731;0.032841116;-0.08227052;0.052637823;-0.051820315;0.07195909;-0.091044955;0.074520215;-0.25206825;0.18349895;-0.3007967;0.26163945;-0.020125264;0.020426825;-0.024315182;0.03246862;-0.059121955;0.04522153;-0.07843839;0.046767764;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_1_0Nm_12-14-2020_12-26_Em_1.mat
-0.6665948;0.036918133;0.06723543;9.6108675;-0.6856839;0.03650974;0.05760118;9.615603;-3.9638526;-1.0854936;2.609336;9.255137;-3.996438;-1.144824;2.6369338;9.1817875;-0.06912086;0.024452837;-0.02719063;0.086644635;-0.24577975;0.23479643;-0.22732767;0.259474;-0.016718457;0.020613767;-0.031784493;0.009944595;-0.06784337;0.07964019;-0.03143201;0.06926787;-0.094096586;0.07261441;-0.0703003;0.062664546;-0.24103908;0.2761223;-0.14702436;0.28279582;-0.02317602;0.028126976;-0.02731088;0.021834325;-0.06706306;0.06403373;-0.03932202;0.0669545;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_1_0Nm_12-14-2020_12-26_Em_2.mat
-0.8213828;-0.035495277;0.8034833;11.741132;-0.81365675;-0.05101315;0.8105194;11.743801;-4.1428037;-1.1326768;2.8280005;9.374248;-4.1173224;-1.078213;3.2231004;9.42848;-0.057844006;0.082955614;-0.06650887;0.08601893;-0.12081365;0.2984246;-0.28703523;0.26862195;-0.029391669;0.02222674;-0.021657886;0.0202787;-0.05759457;0.058299575;-0.055912554;0.04861757;-0.005522204;0.114145584;-0.02439249;0.048172113;-0.15387249;0.23191877;-0.21428142;0.34681877;-0.032815084;0.0031249097;-0.02052036;0.02108865;-0.035547357;0.06494485;-0.060856946;0.025105974;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_1_5Nm_12-14-2020_12-26SwitchedSubSys_Em_0.mat
-0.8213828;-0.035495277;0.8034833;11.741132;-0.81365675;-0.05101315;0.8105194;11.743801;-4.1428037;-1.1326768;2.8280005;9.374248;-4.1173224;-1.078213;3.2231004;9.42848;-0.049466215;0.070125744;-0.08496345;0.06559951;-0.30439016;0.26209024;-0.29396823;0.16061425;-0.019009247;0.022407513;-0.022121435;0.029307758;-0.06464395;0.046686515;-0.05708192;0.039550036;-0.056230586;0.02924401;-0.105079636;0.0011259279;-0.2643652;0.3693482;-0.27870515;0.17851745;-0.01364065;0.028785408;-0.0042096176;0.03301373;-0.06432126;0.01840258;-0.054301992;0.04092091;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_1_5Nm_12-14-2020_12-26SwitchedSubSys_Em_1.mat
-0.8213828;-0.035495277;0.8034833;11.741132;-0.81365675;-0.05101315;0.8105194;11.743801;-4.1428037;-1.1326768;2.8280005;9.374248;-4.1173224;-1.078213;3.2231004;9.42848;-0.090030126;0.07109942;-0.052849192;0.061900783;-0.24084812;0.2558789;-0.18667924;0.31240237;-0.023624497;0.02803415;-0.02793809;0.019925267;-0.045846093;0.03948617;-0.060206708;0.056249175;-0.088470325;0.007181208;-0.0145400725;0.09462743;-0.25113934;0.22548749;-0.2953441;0.25226086;-0.009578891;0.024373151;-0.03204827;0.0035585102;-0.037231483;0.047859665;-0.027516413;0.066586554;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_1_5Nm_12-14-2020_12-26SwitchedSubSys_Em_2.mat
-0.81365675;-0.05101315;0.8105194;11.743801;-0.8213828;-0.035495277;0.8034833;11.741132;-4.1173224;-1.078213;3.2231004;9.42848;-4.1428037;-1.1326768;2.8280005;9.374248;-0.005522204;0.114145584;-0.02439249;0.048172113;-0.15387249;0.23191877;-0.21428142;0.34681877;-0.032815084;0.0031249097;-0.02052036;0.02108865;-0.035547357;0.06494485;-0.060856946;0.025105974;-0.057844006;0.082955614;-0.06650887;0.08601893;-0.12081365;0.2984246;-0.28703523;0.26862195;-0.029391669;0.02222674;-0.021657886;0.0202787;-0.05759457;0.058299575;-0.055912554;0.04861757;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_1_5Nm_12-14-2020_12-26_Em_0.mat
-0.81365675;-0.05101315;0.8105194;11.743801;-0.8213828;-0.035495277;0.8034833;11.741132;-4.1173224;-1.078213;3.2231004;9.42848;-4.1428037;-1.1326768;2.8280005;9.374248;-0.056230586;0.02924401;-0.105079636;0.0011259279;-0.2643652;0.3693482;-0.27870515;0.17851745;-0.01364065;0.028785408;-0.0042096176;0.03301373;-0.06432126;0.01840258;-0.054301992;0.04092091;-0.049466215;0.070125744;-0.08496345;0.06559951;-0.30439016;0.26209024;-0.29396823;0.16061425;-0.019009247;0.022407513;-0.022121435;0.029307758;-0.06464395;0.046686515;-0.05708192;0.039550036;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_1_5Nm_12-14-2020_12-26_Em_1.mat
-0.81365675;-0.05101315;0.8105194;11.743801;-0.8213828;-0.035495277;0.8034833;11.741132;-4.1173224;-1.078213;3.2231004;9.42848;-4.1428037;-1.1326768;2.8280005;9.374248;-0.088470325;0.007181208;-0.0145400725;0.09462743;-0.25113934;0.22548749;-0.2953441;0.25226086;-0.009578891;0.024373151;-0.03204827;0.0035585102;-0.037231483;0.047859665;-0.027516413;0.066586554;-0.090030126;0.07109942;-0.052849192;0.061900783;-0.24084812;0.2558789;-0.18667924;0.31240237;-0.023624497;0.02803415;-0.02793809;0.019925267;-0.045846093;0.03948617;-0.060206708;0.056249175;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_1_5Nm_12-14-2020_12-26_Em_2.mat
-0.91349536;-0.182541;2.8974166;13.014193;-0.9078321;-0.19414885;2.8971612;13.01938;-4.286572;-1.2507322;3.6952825;9.420394;-4.26398;-1.248965;3.8323317;9.470008;-0.07542411;0.04202284;-0.06538494;0.039835285;-0.12744868;0.41093323;-0.3657769;0.40005466;-0.014216913;0.022020064;-0.02218371;0.0287864;-0.04758559;0.06967112;-0.037772514;0.04404643;-0.012509678;0.11124548;-0.036249347;0.05227878;-0.17971957;0.36574;-0.3024483;0.46299052;-0.03441464;0.0030408786;-0.018842397;0.018358273;-0.03222631;0.087232165;-0.062232856;0.028686376;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_2_0Nm_12-14-2020_12-26SwitchedSubSys_Em_0.mat
-0.91349536;-0.182541;2.8974166;13.014193;-0.9078321;-0.19414885;2.8971612;13.01938;-4.286572;-1.2507322;3.6952825;9.420394;-4.26398;-1.248965;3.8323317;9.470008;-0.061937578;0.0563212;-0.025505187;0.07374369;-0.4638976;0.2880564;-0.3239712;0.17557573;-0.025466826;0.03116944;-0.024804546;0.016636474;-0.049637236;0.05335836;-0.06892075;0.028537503;-0.0640696;0.025177596;-0.10793959;0.0053294664;-0.37146232;0.37275487;-0.30310887;0.22198;-0.009485277;0.027012235;-0.0064339624;0.0300871;-0.0782236;0.025264114;-0.07260272;0.03256343;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_2_0Nm_12-14-2020_12-26SwitchedSubSys_Em_1.mat
-0.91349536;-0.182541;2.8974166;13.014193;-0.9078321;-0.19414885;2.8971612;13.01938;-4.286572;-1.2507322;3.6952825;9.420394;-4.26398;-1.248965;3.8323317;9.470008;-0.027201653;0.065056875;-0.06734198;0.059829563;-0.4083877;0.21512213;-0.1758527;0.44282666;-0.024059819;0.022200331;-0.02523617;0.022571867;-0.052131478;0.02872045;-0.058196753;0.065893926;-0.08816671;0.010893777;-0.01820223;0.09063492;-0.42954138;0.21704854;-0.23749772;0.35128134;-0.012922422;0.025682243;-0.033891898;0.0026389428;-0.043927543;0.03993578;-0.033174742;0.078496315;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_2_0Nm_12-14-2020_12-26SwitchedSubSys_Em_2.mat
-0.9078321;-0.19414885;2.8971612;13.01938;-0.91349536;-0.182541;2.8974166;13.014193;-4.26398;-1.248965;3.8323317;9.470008;-4.286572;-1.2507322;3.6952825;9.420394;-0.012509678;0.11124548;-0.036249347;0.05227878;-0.17971957;0.36574;-0.3024483;0.46299052;-0.03441464;0.0030408786;-0.018842397;0.018358273;-0.03222631;0.087232165;-0.062232856;0.028686376;-0.07542411;0.04202284;-0.06538494;0.039835285;-0.12744868;0.41093323;-0.3657769;0.40005466;-0.014216913;0.022020064;-0.02218371;0.0287864;-0.04758559;0.06967112;-0.037772514;0.04404643;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_2_0Nm_12-14-2020_12-26_Em_0.mat
-0.9078321;-0.19414885;2.8971612;13.01938;-0.91349536;-0.182541;2.8974166;13.014193;-4.26398;-1.248965;3.8323317;9.470008;-4.286572;-1.2507322;3.6952825;9.420394;-0.0640696;0.025177596;-0.10793959;0.0053294664;-0.37146232;0.37275487;-0.30310887;0.22198;-0.009485277;0.027012235;-0.0064339624;0.0300871;-0.0782236;0.025264114;-0.07260272;0.03256343;-0.061937578;0.0563212;-0.025505187;0.07374369;-0.4638976;0.2880564;-0.3239712;0.17557573;-0.025466826;0.03116944;-0.024804546;0.016636474;-0.049637236;0.05335836;-0.06892075;0.028537503;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_2_0Nm_12-14-2020_12-26_Em_1.mat
-0.9078321;-0.19414885;2.8971612;13.01938;-0.91349536;-0.182541;2.8974166;13.014193;-4.26398;-1.248965;3.8323317;9.470008;-4.286572;-1.2507322;3.6952825;9.420394;-0.08816671;0.010893777;-0.01820223;0.09063492;-0.42954138;0.21704854;-0.23749772;0.35128134;-0.012922422;0.025682243;-0.033891898;0.0026389428;-0.043927543;0.03993578;-0.033174742;0.078496315;-0.027201653;0.065056875;-0.06734198;0.059829563;-0.4083877;0.21512213;-0.1758527;0.44282666;-0.024059819;0.022200331;-0.02523617;0.022571867;-0.052131478;0.02872045;-0.058196753;0.065893926;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_2_0Nm_12-14-2020_12-26_Em_2.mat
-1.0012988;-0.30596894;4.5760865;14.372058;-0.99242586;-0.31285548;4.5834713;14.375706;-4.397048;-1.3296516;4.0404305;9.466238;-4.3593817;-1.3350469;4.2127843;9.504391;-0.0631311;0.032394525;-0.07392115;0.043879993;-0.0760602;0.39652547;-0.4058798;0.29055607;-0.015437321;0.02056148;-0.015341569;0.027225792;-0.025094552;0.09112963;-0.028518368;0.04241592;-0.009570011;0.1302263;-0.04841654;0.050241854;-0.17303978;0.30520257;-0.352846;0.33040196;-0.040632;-1.387875e-05;-0.011572927;0.034206115;-0.015515234;0.10615791;-0.051287394;0.026831973;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_2_5Nm_12-14-2020_12-26SwitchedSubSys_Em_0.mat
-1.0012988;-0.30596894;4.5760865;14.372058;-0.99242586;-0.31285548;4.5834713;14.375706;-4.397048;-1.3296516;4.0404305;9.466238;-4.3593817;-1.3350469;4.2127843;9.504391;-0.05652592;0.048201375;-0.024807936;0.07119217;-0.46843064;0.20762682;-0.30844772;0.12618126;-0.019340016;0.027724128;-0.02770319;0.012592283;-0.05284953;0.03696019;-0.07832065;0.021231564;-0.08748621;0.020103741;-0.12689668;0.009512003;-0.40802833;0.25637704;-0.26133054;0.18406112;-0.003380413;0.04121477;-0.0018125019;0.03447914;-0.0788707;0.022138596;-0.08241174;0.013416632;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_2_5Nm_12-14-2020_12-26SwitchedSubSys_Em_1.mat
-1.0012988;-0.30596894;4.5760865;14.372058;-0.99242586;-0.31285548;4.5834713;14.375706;-4.397048;-1.3296516;4.0404305;9.466238;-4.3593817;-1.3350469;4.2127843;9.504391;-0.03336275;0.08357801;-0.0638047;0.04711965;-0.30139932;0.27237424;-0.10408961;0.44216958;-0.028772738;0.01427976;-0.020840479;0.01834748;-0.054177817;0.023267647;-0.029221252;0.08005833;-0.09656541;0.0072363024;-0.011479587;0.11375867;-0.31940717;0.26595268;-0.19476332;0.36400554;-0.018090298;0.024407169;-0.039920762;0.00031101648;-0.05210927;0.031759173;-0.017160406;0.10526737;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_2_5Nm_12-14-2020_12-26SwitchedSubSys_Em_2.mat
-0.99242586;-0.31285548;4.5834713;14.375706;-1.0012988;-0.30596894;4.5760865;14.372058;-4.3593817;-1.3350469;4.2127843;9.504391;-4.397048;-1.3296516;4.0404305;9.466238;-0.009570011;0.1302263;-0.04841654;0.050241854;-0.17303978;0.30520257;-0.352846;0.33040196;-0.040632;-1.387875e-05;-0.011572927;0.034206115;-0.015515234;0.10615791;-0.051287394;0.026831973;-0.0631311;0.032394525;-0.07392115;0.043879993;-0.0760602;0.39652547;-0.4058798;0.29055607;-0.015437321;0.02056148;-0.015341569;0.027225792;-0.025094552;0.09112963;-0.028518368;0.04241592;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_2_5Nm_12-14-2020_12-26_Em_0.mat
-0.99242586;-0.31285548;4.5834713;14.375706;-1.0012988;-0.30596894;4.5760865;14.372058;-4.3593817;-1.3350469;4.2127843;9.504391;-4.397048;-1.3296516;4.0404305;9.466238;-0.08748621;0.020103741;-0.12689668;0.009512003;-0.40802833;0.25637704;-0.26133054;0.18406112;-0.003380413;0.04121477;-0.0018125019;0.03447914;-0.0788707;0.022138596;-0.08241174;0.013416632;-0.05652592;0.048201375;-0.024807936;0.07119217;-0.46843064;0.20762682;-0.30844772;0.12618126;-0.019340016;0.027724128;-0.02770319;0.012592283;-0.05284953;0.03696019;-0.07832065;0.021231564;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_2_5Nm_12-14-2020_12-26_Em_1.mat
-0.99242586;-0.31285548;4.5834713;14.375706;-1.0012988;-0.30596894;4.5760865;14.372058;-4.3593817;-1.3350469;4.2127843;9.504391;-4.397048;-1.3296516;4.0404305;9.466238;-0.09656541;0.0072363024;-0.011479587;0.11375867;-0.31940717;0.26595268;-0.19476332;0.36400554;-0.018090298;0.024407169;-0.039920762;0.00031101648;-0.05210927;0.031759173;-0.017160406;0.10526737;-0.03336275;0.08357801;-0.0638047;0.04711965;-0.30139932;0.27237424;-0.10408961;0.44216958;-0.028772738;0.01427976;-0.020840479;0.01834748;-0.054177817;0.023267647;-0.029221252;0.08005833;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_2_5Nm_12-14-2020_12-26_Em_2.mat
-1.148966;-0.40365675;6.004154;16.300188;-1.141499;-0.40967605;6.0093226;16.304695;-4.580943;-1.4109604;4.41808;9.64176;-4.548347;-1.4287211;4.564258;9.659576;-0.072478995;0.03165161;-0.08178339;0.029847244;-0.113185905;0.4426713;-0.3007516;0.21654484;-0.01244176;0.023884863;-0.014812404;0.027937723;-0.027461927;0.06624283;-0.03216815;0.04604837;-0.005413371;0.12607728;-0.03660887;0.056269526;-0.20809458;0.39708233;-0.24033609;0.26229492;-0.0419294;0.001329487;-0.012719905;0.021496553;-0.00950053;0.07793607;-0.05554259;0.027131615;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_3_0Nm_12-14-2020_12-26SwitchedSubSys_Em_0.mat
-1.148966;-0.40365675;6.004154;16.300188;-1.141499;-0.40967605;6.0093226;16.304695;-4.580943;-1.4109604;4.41808;9.64176;-4.548347;-1.4287211;4.564258;9.659576;-0.07150601;0.038940415;-0.018347891;0.08155205;-0.4000235;0.15286578;-0.43441266;0.12303771;-0.016134677;0.022855552;-0.027591273;0.012280405;-0.031197311;0.04104832;-0.07169806;0.021656197;-0.06420143;0.019842697;-0.12606408;0.0065805498;-0.32633352;0.23434733;-0.419352;0.189089;-0.006766223;0.036418024;-0.0020735601;0.036762606;-0.06254209;0.021843346;-0.07312516;0.014073943;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_3_0Nm_12-14-2020_12-26SwitchedSubSys_Em_1.mat
-1.148966;-0.40365675;6.004154;16.300188;-1.141499;-0.40967605;6.0093226;16.304695;-4.580943;-1.4109604;4.41808;9.64176;-4.548347;-1.4287211;4.564258;9.659576;-0.021158103;0.081322655;-0.060279395;0.043446817;-0.3248814;0.17018001;-0.10057809;0.4366296;-0.02734006;0.014340333;-0.019071713;0.020617466;-0.06464016;0.02798033;-0.03510645;0.046688873;-0.09311099;0.009946293;-0.01437784;0.10379761;-0.34347373;0.17608175;-0.18284528;0.3520456;-0.01038493;0.0237783;-0.043059178;0.0046497122;-0.0551414;0.03403323;-0.010990071;0.06784888;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_3_0Nm_12-14-2020_12-26SwitchedSubSys_Em_2.mat
-1.141499;-0.40967605;6.0093226;16.304695;-1.148966;-0.40365675;6.004154;16.300188;-4.548347;-1.4287211;4.564258;9.659576;-4.580943;-1.4109604;4.41808;9.64176;-0.005413371;0.12607728;-0.03660887;0.056269526;-0.20809458;0.39708233;-0.24033609;0.26229492;-0.0419294;0.001329487;-0.012719905;0.021496553;-0.00950053;0.07793607;-0.05554259;0.027131615;-0.072478995;0.03165161;-0.08178339;0.029847244;-0.113185905;0.4426713;-0.3007516;0.21654484;-0.01244176;0.023884863;-0.014812404;0.027937723;-0.027461927;0.06624283;-0.03216815;0.04604837;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_3_0Nm_12-14-2020_12-26_Em_0.mat
-1.141499;-0.40967605;6.0093226;16.304695;-1.148966;-0.40365675;6.004154;16.300188;-4.548347;-1.4287211;4.564258;9.659576;-4.580943;-1.4109604;4.41808;9.64176;-0.06420143;0.019842697;-0.12606408;0.0065805498;-0.32633352;0.23434733;-0.419352;0.189089;-0.006766223;0.036418024;-0.0020735601;0.036762606;-0.06254209;0.021843346;-0.07312516;0.014073943;-0.07150601;0.038940415;-0.018347891;0.08155205;-0.4000235;0.15286578;-0.43441266;0.12303771;-0.016134677;0.022855552;-0.027591273;0.012280405;-0.031197311;0.04104832;-0.07169806;0.021656197;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_RampUp_3_0Nm_12-14-2020_12-26_Em_1.mat
